id,text,sentiment
870432215536107520,"RT @faguettte: Your wcw blames their depression on planets being in retrograde to cover up how much of a mess they are, it's me I'm your wcw",-1
870432219818467328,"@whoismaryboo bc every1 is using twitter as a substitute for irl meaningful bonds, which means st is preventing the… https://t.co/Chv8IZ832W",1
870432222313984000,RT @SenHannahBeth: Great discussion with local mental health advocates today. Time to get mental health issues out of the shadows and… ,1
870432226168537088,Anxiety be like that one friend that always bugs you but has no clue they're driving you up the wall.,1
870432228676739073,speaking negatively about anything that bothers me always gives me real bad anxiety cos of the off chance Im wrong and instead of everyone-,-1
870432230837026816,Might have to take a break from social media man...this depression too real,-1
870432236545335296,A simple trick to get rid of stress and anxiety in 5 minutes - https://t.co/XZXwl9pEhx,-1
870432238705319936,RT @nosebleed4ever: Thought I had seasonal depression but nope this bitch is all year round,-1
870432257147895809,@kerriburn @lilspunky101 @Koohyar @realDonaldTrump @POTUS Maybe because he’s a racist fuck who doesn’t care for any… https://t.co/ljTrbFtS9Z,-1
870432257655418884,"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",-1
870432272771674116,RT @GIRLposts: Stressing over problems that don't exist WHY I hate u anxiety,-1
870432274143117312,"RT @blingspice: Lana Del Rey: *sings about fucking old men, dying, and depression*

Me: https://t.co/5YqvMvZPIE",-1
870432274914975744,"RT @blingspice: Lana Del Rey: *sings about fucking old men, dying, and depression*

Me: https://t.co/5YqvMvZPIE",-1
870432278828199936,"""My heart no longer pitter-pattered with anxiety, it boom-ba-boomed on the walls of my chest with panic."" Malia Fer… https://t.co/esngzcwBC2",-1
870432282707980288,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432283177742336,"At least in mice, ""runner's high"" e.g. lower anxiety and pain, appears to depend on endogenous #cannabinoid anandamide via #ECS receptor 1",-1
870432284972728320,RT @buzzy_digital: Anxiety hinders our ability to read facial expressions and causes us to mistake other facial expressions for anger https…,-1
870432292468142080,"@jaketapper @realDonaldTrump r u paying for all my health issues since u came into office ? Anxiety, stomach issues… https://t.co/tuati1AXuh",-1
870432294170787841,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432298151235585,My anxiety is extreme the entire time driving just to pull up and see that someone pranked me. That shit is unacceptable. Fuck you.,1
870432298138730496,RT @dodo: Cletus the rescue dog has anxiety and so many health issues — but his new parents know exactly how to calm him down. https://t.co…,-1
870432302601568258,Word Factory: On Being Content: A Few Pointers #success #friendship #anxiety ᵚ2 https://t.co/sVfO6zDmyJ,1
870432303260086272,@carlyprunier Pre grad depression &gt; post grad depression,-1
870432304207974400,I'm just now realizing that driving in Columbus is going to give me so much anxiety,1
870432306066059264,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432308100202500,RT @DrDeniseMD: Your support for raising awareness of the importance of mental health leaves me with a smile.#gratitude https://t.co/LYRch6…,1
870432315339558912,What a wise young man https://t.co/Mg5XDPEC97,1
870432318086934528,"Quick Tips to Reduce Stress and Stop #Anxiety
https://t.co/YMGf2g9REy",-1
870432319303290880,"Gratitude eliminates fear, worry, grief and depression, and brings happiness, clarity,  compassion and peace of mind",-1
870432320175648772,why does everything in the entire world give me anxiety pls don't,-1
870432320481886208,"Gratitude eliminates fear, worry, grief and depression, and brings happiness, clarity,  compassion and peace of mind",-1
870432320922292224,RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,-1
870432325057642496,RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,-1
870432325355614208,"RT @anas786786786: O Allah, I take refuge in You from anxiety and sorrow, weakness and laziness, miserliness and cowardice, the burden of d…",-1
870432332972425216,when ur enemies r having fun but u still have depression abt what happened,-1
870432334235004929,"RT @_madeleineanna: whatever Theresa May promises, the last seven years of government is proof that mental health will never be a priority",1
870432335887384577,"RT @timsandle: Microbes in action - Can probiotics help to reduce the symptoms of depression? The answer appears 'possible',... https://t.c…",1
870432336638349312,RT @bbylychee: My depression and my anxiety ganging up on me while I'm out trying to have a good time https://t.co/EqfgiN28hF,-1
870432340685860865,HIgh Anxiety; Exotic Places #mystery #suspense #IARTG #RRBC #novellas #Kindle  https://t.co/02m8Im6cDd https://t.co/GUxVJ40e5R,-1
870432339263926276,My anxiety today is out of this world 🙄😭,-1
870432341872607232,"Video based on Dr. Paterson's book ""How to be Miserable: 40 Strategies you Already Use"" https://t.co/cDwJIQuPM5 #depression",-1
870432343223414784,@FoxNews @FLOTUS @kathygriffin I worry about the mental health of a woman who sold her body and soul to marry a dis… https://t.co/scIiaorUgp,-1
870432343449894914,Out of proportion depression via /r/depression https://t.co/x6k3l73i2l https://t.co/wsNbPJmWTv,-1
870432346264268804,Anyone got any tips for flying anxiety? Flying out tomorrow 👀,-1
870432349233840128,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432350617821184,RT @hamdamaged: @cemctery no no bullets/revenge stans smell like sweat and depression mixed with old coffee and angst,-1
870432356997492737,Powerful words from our youth. They get it. https://t.co/rMWWG4mbzi,1
870432361812549635,RT @maddyharrison1: And so the depression is kicking in,-1
870432362613555200,@mimsypeppercorn bringing community to see the impacts of how addiction effects us all with mental health :),-1
870432365004419078,"RT @blingspice: Lana Del Rey: *sings about fucking old men, dying, and depression*

Me: https://t.co/5YqvMvZPIE",-1
870432365725798401,Sadly this is me 100% 😶 https://t.co/S3HER50Hrj,-1
870432368812797953,"@aimeilian Thanks :). And yeah. Especially when it comes to mental health, I'll take the placebo effect over the al… https://t.co/ONNmqDB8qB",1
870432371304046592,@ItsIzzyPop what will kill you is ur crippling depression,-1
870432371023151104,@chessmyantidrug When I'm dealing with depression my #firstworldproblems aren't so small to me. u don't know what i… https://t.co/UGzg7wwloF,-1
870432375729041408,RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,-1
870432381936705536,@anivlz Advil (or generic ibuprofen) acts as an anti-inflammatory. Taking some could subside pain or anxiety by bc… https://t.co/6hw4WK5G7o,-1
870432385900228608,Help me omg https://t.co/v3xonxKVEO,1
870432387389378561,"RT @McMurphysMinion: .@RodneyDavis #Iamapreexistingcondition b/c I have a uterus, Depression, &amp;Anxiety. U said u would #ProtectOurCare 4… ",-1
870432390308438016,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432392917303296,@alhs__ @jeffrdmorgn Yes they do because 1 season it's good enough to spread the word about rape and depression and stuff like that,1
870432393143791616,"@mogvvai Like literally almost all of your problems would be solved, plus your mental health would get better from… https://t.co/UfJ99SK6rT",1
870432394670555136,RT @korinamaiya: This video gives me so much anxiety https://t.co/occJYd1WFP,-1
870432399535910912,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432401566167043,My depression seed grew into a 500 meters tall tree in 5 years,-1
870432404812554240,RT @MHCC_: How any business can improve employee mental health? @globeandmail article series #WorkplaceMH #Mentalhealth  https://t.co/VyXUN…,1
870432412299280384,"Basically CBD weed can help my migraines and anxiety
So basically i need a medical Marijuana card now",-1
870432417416445952,Depression F@ckin SUCKS !!!!!: https://t.co/EckXYQX6Er via @YouTube,-1
870432418104258564,I added a video to a @YouTube playlist https://t.co/EckXYQX6Er Depression F@ckin SUCKS !!!!!,-1
870432418729259009,RT @rucev: Depression is like drowning except you can see everyone else around you breathing https://t.co/g4lp2adLnv,-1
870432425322655744,RT @vic218: I wish every single person could see this. Can we raise awareness for anxiety and mental health please? �?�?�💜 https://t.co/vK3vkv…,1
870432429835558912,"RT @itsashlyperez: Today my therapist told me the anxiety I'm experiencing is called ""Adulthood""",-1
870432431714840581,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432432863846400,RT @tearsbible: �? That's what's so scary about depression it makes you think nothing else matters even if you have the world.,-1
870432440405327872,"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",-1
870432440745152517,RT @AmbrasiatheLION: My depression and anxiety love to play together lmao,-1
870432444121358336,I have serious separation anxiety https://t.co/s81bdl4MHN,1
870432443769245696,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,-1
870432449519652869,Teenagers : reaserchers are totally become mad they have lost their minds 😂😂😂😋 by alot of using their minds. https://t.co/tAoV6HL7mn,-1
870432449246842881,RT @LyndaMFiller: HIgh Anxiety; Exotic Places #mystery #suspense #IARTG #RRBC #novellas #Kindle  https://t.co/02m8Im6cDd https://t.co/GUxVJ…,-1
870432451935514624,RT @ianaIexander: me after my second depression nap of the day https://t.co/JyGIGEGHYg,-1
870432466737213440,Hmu if u have severe anxiety and depression and wanna suffer together I think it'd be cooler to do this with another person,-1
870432469270528000,I will message everyone that retweets this #depression https://t.co/lLV7bp4gch,1
870432472302931968,protect this kid at all costs https://t.co/RZIz8EDVnh,1
870432480356175872,wow. this. https://t.co/B1YH56M5Rb,1
870432483157975040,RT @sugaplumcris: depression: https://t.co/h4LHQHEz3G,-1
870432484680495104,"RT @GIRLposts: me: im finally happy 
my depression two secs later: https://t.co/h61xrE44Ti",-1
870432487079542784,https://t.co/cNu9tkE6Wg #Buy #CBD #Vapes #Oil #Pills #Lotion #Medicine #Hemp #Epilepsy #Anxiety #ADHD https://t.co/UIDKYchwPY,-1
870432489239494656,RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,-1
870432493551329280,RT @youthvillagesOR: #TBT to #mentalhealthawarenessmonth. ED @andrewegrover proud to be in group of incredible honorees of… ,1
870432499171831814,RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,-1
870432501910589440,@JackJack254 I just woke up from my depression nap,1
870432501927481345,RT @sweethaunting: if anyone knows of any good books that help w overcoming social anxiety that aren't the whole alternative medicine type…,1
870432507904368640,RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,-1
870432512836861957,RT @SkypeTherapist: Don't be a prisoner of recurrent #anxiety. It is a habit that can be changed through #Mindfulness #Therapy.… ,-1
870432515151888385,RT @nosebleed4ever: Thought I had seasonal depression but nope this bitch is all year round,-1
870432516624203777,RT @memetribute: me trying to better my mental health https://t.co/roAxNDwIbE,1
870432518415282178,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432521649102848,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432528624226305,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432532705058817,RT @philuhmena: 7 months ago today I was raped. I was ashamed of my body. Hid my depression. Today I am a strong happy survivor &amp; l… ,-1
870432531992072192,RT @oraltwjnk: Depression https://t.co/g4QIZjnRj1,-1
870432528724787200,#Anxiety blows. One mild interaction can be enough to totally throw a person mentally &amp; emotionally. We don't talk about this enough.,1
870432534512926720,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",-1
870432541261438976,A simple trick to get rid of stress and anxiety in 5 minutes - https://t.co/wyRHVzE74C,-1
870432550774120449,RT @Fact: The average high school student has the same level of anxiety as the average psychiatric patient would in 1950s.,1
870432551176896513,"@Thunder103093 @MrDane1982 You don't care about ""sjw"" horseshit, but you're a ""far left liberal"". BTW, people with… https://t.co/mRgQgXW3dq",1
870432559909482496,"All I know is that I think way too much, way too fast, and have crippling anxiety and am not successful by any concrete measure.",-1
870432567085891584,A very wise young man https://t.co/CljPdeLIYL,1
870432570755993600,"Anxiety is not Prophetic | Beating Trauma
https://t.co/h9ApEto3Jd https://t.co/uanMiAlQUQ",-1
870432567656370177,😅 you ain't the only one https://t.co/Kz6Ip4VUUz,-1
870432578427170816,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432582411988992,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432583879860224,RT @youngbabycoco: Stfu bitch https://t.co/DFwdVaE2M1,-1
870432586081853443,RT @JessieeCombs: I've been a giant ball of anxiety and stress lately I feel like such a mess 💀,-1
870432591576485888,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432594302840832,"5 Of The Best
Follow @Ironsgame  Supplements For Depression
https://t.co/fKnm9oZxRb https://t.co/djoh8MIaf8",1
870432594147643392,RT @NAMIDelaware: https://t.co/3PDcvuVecr Be visible and vocal about mental health care. Attend a Town Hall meeting and post on Socia… ,-1
870432597393854464,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432599889637376,RT @NAMISwMo: Thank you to Cox North psychological department for raising money for mental health awareness month!! We are... https://t.co/…,1
870432599931531264,RT @HappyMentality: Five Mental Health Bloggers You Really Need to Follow https://t.co/36YVm8mAqr https://t.co/cnq82d6QYp,-1
870432600963338240,"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",-1
870432603089907713,RT @tbhnugget: a nugget a day keeps the depression away,-1
870432603354132480,Great Article about #depression and #anxiety #iwilllisten https://t.co/2gGmqPLoMT #help https://t.co/Clu49puBIy,1
870432608802549760,"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",-1
870432609037279232,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432609188196352,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432612627562496,My anxiety is so bad today my hands are trembling. I think maybe a coffee isn't the best idea this morning 😅,-1
870432614259216385,RT @so_vietbitch: why do asian parents think yelling is gonna fix anything all it does is instill fear and anxiety in your fucking children,-1
870432616113217536,RT @LinzDeFranco: A lot of people ask how I handle having depression and anxiety. The answer is simple. #COVFEFE,-1
870432617954455553,Today my psych doc said he's getting more patients with increased anxiety/dread. Why? A clue: it begins with Trump and ends with an asshole.,-1
870432619099414528,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432621444059136,RT @rosylovr: i wish i could b a social butterfly n easily talk 2 people but my anxiety kills any chance of that,1
870432629572726789,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432629576933376,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432632739377153,RT @9GAGTweets: I can feel my anxiety crawling back just by looking at this. https://t.co/xPA6savQ3t,1
870432633767034881,Hand Spinner Tri Fidget ADHD Anxiety Austim Stress Reducer Desk Toy EDC Metal  via eBay https://t.co/YBXNjz25mO,-1
870432633918033920,Wonder if Meredith &amp; Olivia will have accents now. https://t.co/DN3z4wNIg4,1
870432641018888192,RT @memetribute: me trying to better my mental health https://t.co/roAxNDwIbE,1
870432644583915522,RT @lifeaseva: RESPECT AND ACKNOWLEDGE PEOPLE WITH MENTAL HEALTH PROBLEMS IT IS A REAL THING AND NOT SOMETHING ANYONE CHOOSES TO LIVE WITH,1
870432647679311873,RT @Fact: 8 Depression Myths We Need To Stop Believing... https://t.co/GCn8FdfuzD,-1
870432652431683588,"RT @HealingMB: Forgiveness can lead to greater psychological well-being. Less anxiety, stress and fewer symptoms of depression. https://t.c…",-1
870432655912861696,Interferon therapy for hepatitis C can cause #depression.,-1
870432661009035264,"Poczytam sobie o anxiety attacks, może się dowiem czegoś ciekawego hehe ha ho",-1
870432664834191360,anxiety is off the roof 😰,-1
870432665408860160,RT @JianGhomeshi: Greetings. Track #9 is now playing: What is smartphone addiction and FOMO doing to our mental health? https://t.co/hvPac4…,-1
870432666729930752,How to take care of your kid’s mental health? https://t.co/qBTH0i1r13 #kidshealth #kidsmentalhealth #mentalhealth #parenting,1
870432674355269632,"RT normanlamb ""RT DreTunes: frankbrunoboxer normanlamb Also being  involved with running a mental health charity c… https://t.co/nMsoJ73uJA""",1
870432675521232896,"RT @melzster: To VIPs, its okay to take a break from Kpop for awhile now, nobody will blame you. Your own mental health is the most importa…",1
870432688762531840,"RT @mstiefvater: THINGS YOU CAN LEARN FROM THE RAVEN CYCLE
• fundamental occult practices
• poor driving habits
• shitty Latin
• lite Welsh…",-1
870432691396767744,I can't  sleep but a list my house work is all done lol birmingham mind  u help all people with mental health issues  u are amazing,1
870432695817515011,"RT PudseyLabour ""I am delighted to pledge support for people with mental health problems, in line with Mind's mani… https://t.co/hAYmFCLoA0""",1
870432696660443136,RT @sosadtoday: it's my depression and i'll do what i want with it,-1
870432699009253377,"McDonald's cashier: ""what sauce would you like with your chicken nuggets?"" 

My social anxiety: ""chocolate!""",-1
870432703677640708,"RT @RayaVlogs: anxiety: everyone's talking shit about you
me: nonsense, everyone is focused on themselves, they're not thinking about me
de…",-1
870432706252984321,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432708056547328,RT @whosmaddyrose: I'm about to take my second depression nap of the day,-1
870432710480678912,How Climate Change Affects Your Mental Health https://t.co/0UCOYzRzSp via @Shape_Magazine https://t.co/qPyIFK7Lcp,1
870432717938339840,GR8 Read 4 those seeking #healing #recovery #relationships #depression The Sky is Green and The..  https://t.co/i8M4AHzPi5,-1
870432724267393024,@Taykerryn_ my mental emotional and physical health depends on it lol,-1
870432731502694400,RT @EricAmer: The devil exists and his name it's not Satan... he's called ANXIETY.,-1
870432731645313024,"RT @itsashlyperez: Today my therapist told me the anxiety I'm experiencing is called ""Adulthood""",-1
870432733016850436,"RT @AliiensExist: It disgusts me that the instant I hear the word ""depression,"" I think of the DSM-prescribed disorder rather than it being…",-1
870432740855881728,the last one hit me hard chfnfbcndnd https://t.co/FLxCPsHqXi,-1
870432743792005120,RT @GIRLposts: me: *takes 4 depression naps during the day and manages to fall asleep again at night and sleep in and wake up late… ,-1
870432743930425345,RT @dodo: Cletus the rescue dog has anxiety and so many health issues — but his new parents know exactly how to calm him down. https://t.co…,1
870432747344588805,RT @memetribute: me trying to better my mental health https://t.co/roAxNDwIbE,1
870432749068238849,"RT @VolfMech: 'PCD' I do not agree with. If anything it should be PCS 'Post Con Sadness'

Because that feeling passes. Depression does not.",-1
870432749060075524,"RT @mstiefvater: THINGS YOU CAN LEARN FROM THE RAVEN CYCLE
• fundamental occult practices
• poor driving habits
• shitty Latin
• lite Welsh…",-1
870432750154596352,I'll tell you one thing: this is such a fun time to have clinical depression.,-1
870432759382134785,"#MENTALHEALTH IS EVERYONE, EVERYWHERE 26 Celebrities Who Have Opened Up About Depression, Anxiety, and Mental Healt… https://t.co/2IF3YPvYCW",1
870432760531263488,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,-1
870432759000342530,"BREAKING NEWS: owning 1 gun in your house cures all mental health problems, what are u waiting for??!",-1
870432761072373760,�?ケット求 7/26 (水) DIR EN GREY TOUR16-17 FROM DEPRESSION TO mode of MACABRE 中野サンプラザ https://t.co/NYWtMtgOQr #DIRENGREY #ディルアングレイ #ANDROGYNOS,-1
870432762003673093,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432766319636485,"RT @laneyrodg: when they can make u laugh, validate you, and care about your mental health https://t.co/HMQAkQIxeg",-1
870432766428688384,FaceTimed my favourite &amp; we talked about depression &amp; her book she's writing &amp; about my journalism degree. She made me smile so much �?��?,1
870432772761976832,"RT @CommonWhiteGirI: when you are trying to fight paranoia, depression, dissociation while attempting to balance meaningful relationships h…",-1
870432774020358147,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432774641008640,RT @bradentbh: Omg After Laughter actually is AOTY after all...Forgiveness just flared my depression and im not even mad,1
870432779565240320,When ur depression hits u outta nowhere https://t.co/t8gSP0CfBo,-1
870432784011186176,"If you define "" getting help"" as being turned away... Then yes, Canadian youth are getting help. https://t.co/Q6WvTydICK",-1
870432783432392705,AND STILL SILENT TOOTHLESS ANXIETY,1
870432791447703556,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432792110399488,RT @lifeaseva: RESPECT AND ACKNOWLEDGE PEOPLE WITH MENTAL HEALTH PROBLEMS IT IS A REAL THING AND NOT SOMETHING ANYONE CHOOSES TO LIVE WITH,1
870432794014498816,cant relate bc i actually am mean https://t.co/0qUnBNxPlR,-1
870432796556369920,Depression really isn't cool smh its like your mind forces you to be unhappy even when things are going right for a change 🤦�?��?♀�?🤦�?��?♀�?,1
870432798812884992,RT @StampStigma: Thank you all for making this such an amazing Mental Health Awareness Month! Let's keep the conversation going thou… ,1
870432800066985984,"Low-fat milk, yogurt may reduce depression risk - 

Many of us opt for low-fat over full-fat dairy products ...… https://t.co/Q175iswblf",-1
870432802885570560,"RT @pressure: depression never arrives alone

it brings along its friends: despair, self-injury and suicide

depression is the invisible pl…",-1
870432808753389568,my anxiety has been super bad this past month tho so idk....,-1
870432809462247428,"I feel more contained, and at peace. After ten days of brutal, crushing anxiety, something changed. I'm unwell, but feel better now. Thanks.",1
870432813836664832,How many depression naps can I get away with until my parents start asking questions? Literally 1,-1
870432817276108800,RT @Fact: The average high school student has the same level of anxiety as the average psychiatric patient would in 1950s.,1
870432822736990208,"New Study: Treat Anxiety, Depression with… Bouldering https://t.co/qTLwqyvrUe via @thegearjunkie",-1
870432823789973504,I have a problem wit Dikes...I can't help it! They're Mental Health patience 🤷�?��?♂�?,1
870432826679738368,"RT @GIRLposts: Lana Del Rey: *sings about fucking old men, dying, and depression*

Me: https://t.co/hdaXgO66od",-1
870432831620644864,"RT @RealKentMurphy: On a serious note now, every RT this tweet gets, it sends 5 cents to support mental health programs. So do your thing T…",1
870432834917462016,RT @upbeatjeon: jikook harmonizing with each other's voice is the cure for depression https://t.co/7VRW3yjfe1,-1
870432835378794496,Podcast: Anxiety Lies Constantly – How to Stop Listening https://t.co/ZvzvcoRnMz https://t.co/hPTwUKmdCt,-1
870432839023476736,"@CutiePieWithBow ""I saw...."" swallows hard. ""Death. Lots of death. You, you were dead."" My head shakes looking at m… https://t.co/wpw0pDKzAg",-1
870432839338250240,"RT @ClashOfFire: ""what's depression like""

""it's like drowning except you can see everyone around you breathing""

KISSES GratefulForStarStu…",-1
870432840344666112,"RT @hoecry: Ur wcw sleeps for 8+ hours at night and still takes a fat depression nap when she gets home. It's me, I'm ur wcw",-1
870432840160116737,@BurcolDandelion depression?,-1
870432846636306432,"RT @PRAYlNGMANTlS: this just cured my depression
 https://t.co/wRur5HGsg3",1
870432847156457472,RT @KimKardashian: This anxiety OMG,-1
870432856308318208,Social Anxiety # 83: I Forgot What Anxiety feels like? https://t.co/GrD0TjsZgG,-1
870432861106585600,im at school and theres no one here and im shaking bc im awkward and anxiety,-1
870432860985053188,RT @enchiladad: so apparently my theme this summer is gonna be: depression,-1
870432864718004224,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432871588044800,I've taken to vlogging. I think it'll help my mental health and give me a creative outlet. Been working on it for a… https://t.co/z1rwFBZ9UK,1
870432876931809281,"RT @_wineandbitch: Me: I'm feeling really depressed today 
""Why are you depressed?"" 
Me: because I have depression....",-1
870432880857632768,#retweet for solidarity! How has #anxiety impacted your relationships &amp; #sex life? https://t.co/If2gdH23eY,1
870432888004726784,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432888503713793,"RT @Piercy__Jackson: Dear Anybody, Depression is not a choice!",-1
870432890101911552,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432897416577024,RT @Jniewalker: มินย้อ�?ถามซอฮยอนว่า depression �?ปลว่าอะไร น้อง�?็พิมพ์ตอบให้ ละนัง�?็�?บบ อู้วว ชเวซอฮยอนนน~~ ละ�?็บอ�?ว่าเนี่ยซอฮยอนเคย… ,-1
870432898142281728,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432898201137152,"7. I'm very prone to ""winter depression"" and had it pretty bad this year. My mental health is finally great other than that!",-1
870432903729213440,RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,-1
870432906476482560,https://t.co/K5daS7kqMA #Buy #CBD #Vapes #Oil #Pills #Lotion #Medicine #Hemp #Epilepsy #Anxiety #ADHD https://t.co/us2miPAm5O,-1
870432906287697922,RT @SEL4MA: Mental Health In Schools: A Hidden Crisis Affecting Millions Of Students. #SEL https://t.co/xvz7y1FrZc,-1
870432906765901825,RT @normanlamb: Fantastic morning meeting people in North Walsham market! Proud to stand beside @frankbrunoboxer - inspiring champi… ,1
870432908686884864,Depression sneaking back into my life https://t.co/PAkDYa6zXO,-1
870432910553305088,RT @MJStarLover: She didn't see her husband bragging about sexual assault on tape as disturbing? She doesn't see his racist/violent… ,-1
870432915393363968,A simple trick to get rid of stress and anxiety in 5 minutes - https://t.co/3OSx7WKh75,-1
870432916593156096,RT @DrDeniseMD: Your support for raising awareness of the importance of mental health leaves me with a smile.#gratitude https://t.co/LYRch6…,1
870432916614111232,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432917175939073,I'm sick and tired of these negative bitches always BITCHING about something. Go take a depression nap or something,-1
870432929821978624,like it would be really great if i could live my life n do normal things without my anxiety getting in the way loll,1
870432933466836993,How many depression naps can I get away with until my parents start asking questions? Literally 1,-1
870432934234337280,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432935211675648,RT @_CAKEFACEGRACE: o hey depression nice to see u again,-1
870432937094852608,8th graders are having depression and anxiety people. I wish that our generation is more kind and willing to help more than shame.,1
870432936956502016,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432941750583296,Depression strikes again! Let's see how long it'll last this round!!!!,-1
870432945508667392,"The Joy Inside | Overcoming Anxiety, Depression, POTS Syndrome: https://t.co/DRi9dJwGOS via @YouTube",-1
870432948759044096,RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,-1
870432957319835648,"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",-1
870432958456397824,The Cure For Anxiety? #TJGilroy https://t.co/ILBrpStaCx https://t.co/A5AT7w0vVC,-1
870432960826273796,The Cure For Anxiety? #TJGilroy https://t.co/wzoNArWCry https://t.co/ItE8yZwbmu,-1
870432962097041408,A simple trick to get rid of stress and anxiety in 5 minutes - https://t.co/FDU6NLY657,-1
870432962931679232,"RT @FantasyFinale: One of these days, I'll be over my depression.",-1
870432968040484864,Hand Spinner Tri Fidget ADHD Anxiety Austim Stress Reducer Desk Toy EDC Metal  via eBay https://t.co/LeBKYG7vl6,-1
870432968455708672,french kiss my mental health goodbye,1
870432970414469121,"RT @depressionarmy: Opening Up. Please read about artist, @sow_ay's struggle with depression. https://t.co/Ga6fg2vEMt",-1
